example_id,tag,seed,fraction_on_identity,true_label,pred_label,pred_prob
1358471344753569792,cciv2,45,0.027005003397724128,0,0,0.23690864443778992
1466314626426146818,cciv2,45,0.028161001422575736,0,0,0.21632355451583862
1559265728037109765,cciv2,45,0.01739631018000836,0,0,0.20151986181735992
1285236887599419392,cciv2,45,0.030677435391238763,0,0,0.1842268407344818
1421202358105690121,cciv2,45,0.03138639194986173,0,0,0.18212662637233734
1230462416368099328,cciv2,45,0.19524571092290888,0,0,0.23397155106067657
1276280108278415360,cciv2,45,0.004624792104535784,0,0,0.20420590043067932
1251955772797399044,cciv2,45,0.02635036366003241,0,0,0.22976773977279663
1252583581685252097,cciv2,45,0.012336710557110832,0,0,0.19378170371055603
1564590802348949504,cciv2,45,0.0,0,0,0.24338415265083313
1566917637564768256,cciv2,45,0.016509454753801715,0,0,0.2214132398366928
1599649990762434560,cciv2,45,0.014620782271841102,0,0,0.22276291251182556
1575021890040537090,cciv2,45,0.02002863785355869,0,0,0.30213549733161926
1645040637119438848,cciv2,45,0.053699459532188014,0,0,0.16826847195625305
1594193136632623104,cciv2,45,0.37617098769967106,0,1,0.5354337096214294
1188204586290561026,cciv2,46,0.17727520365132068,1,1,0.9297071099281311
1393758809622032390,cciv2,46,0.03223925634690129,0,0,0.06149379163980484
1229832103891595264,cciv2,46,0.03787191463062544,0,0,0.06593811511993408
1125194075316064256,cciv2,46,0.1250301241474925,0,1,0.7274988293647766
1523450483053973504,cciv2,46,0.0814590939634118,0,0,0.07393655180931091
1345256046571495424,cciv2,46,0.13002333004057193,0,0,0.061594780534505844
1236714045341929481,cciv2,46,0.05622480808787481,0,0,0.07780852168798447
1394295651266187265,cciv2,46,0.002006513313983298,0,0,0.45620307326316833
1154438465280516096,cciv2,46,0.015776622875909377,0,0,0.05835646390914917
1619516286312263681,cciv2,46,0.09360368775511446,0,0,0.1351584494113922
1396537342085718017,cciv2,46,0.06299116460597169,0,0,0.07248483598232269
1443682627614093314,cciv2,46,0.04179569663721589,0,0,0.07621744275093079
1465147721724178432,cciv2,46,0.09263028183602358,1,1,0.9170159697532654
1255492458164752387,cciv2,46,0.056435585501659946,0,0,0.07548040896654129
1290986576667869185,cciv2,46,0.2875403859804333,0,0,0.2802819609642029
1514288582332145670,cciv2,46,0.024203030634109272,0,0,0.2610260546207428
1272357521324474368,cciv2,46,0.04909222990114616,0,0,0.05453803390264511
1487252560700481537,cciv2,46,0.36207838908014095,0,0,0.0727662444114685
1273740261621809154,cciv2,46,0.00970524362436258,0,0,0.06631054729223251
1317661755363921920,cciv2,46,0.12685412237481003,0,0,0.08816799521446228
1468405253758406661,cciv2,46,0.009980855000845541,0,0,0.10258010774850845
1514920455643279365,cciv2,46,0.0154619312965674,0,0,0.054064083844423294
1291784215021805569,cciv2,46,0.016192637918584225,0,0,0.08113186061382294
1357469393727365122,cciv2,46,0.06740426963284199,0,0,0.11394715309143066
1248174910977040385,cciv2,46,0.16879810968519735,0,0,0.09151741117238998
1287073267526897666,cciv2,46,0.12794476712271108,0,0,0.0941198542714119
1116066316874670081,cciv2,46,0.03115664329715461,1,1,0.9315714240074158
1296511371367124992,cciv2,46,0.011076569316204961,0,0,0.07219032943248749
1345166234330017792,cciv2,46,0.0738547242503854,0,0,0.07004626840353012
1245501628112867328,cciv2,46,0.045489682609907094,0,0,0.0612909235060215
1578931526238343168,cciv2,46,0.0739630228508082,0,0,0.06597770005464554
1286957308447260673,cciv2,46,0.0429065726590522,1,1,0.9219179749488831
1393552840891719685,cciv2,46,0.014503962713412219,0,0,0.055400267243385315
1262815859732611075,cciv2,46,0.08518097982105599,1,1,0.8226749897003174
1599404086688092160,cciv2,46,0.16845308978050125,0,0,0.10830537974834442
1648029372983439367,cciv2,46,0.002160956806773259,0,0,0.05505702272057533
1265957010501230593,cciv2,46,0.11666746407288749,0,0,0.06660880148410797
1246464469087256576,cciv2,46,0.040894273230263525,1,0,0.07577341794967651
1211183459105796098,cciv2,46,0.0012973402769155351,0,0,0.054492298513650894
1118338313876844544,cciv2,46,0.03981456813151407,0,0,0.07737039774656296
1135216071525511173,cciv2,46,0.00856132190574564,0,0,0.07002691924571991
1527387745693224986,cciv2,46,0.15997438605391498,0,0,0.06334579735994339
1232990916899561473,cciv2,46,0.237280095591063,1,1,0.9377714991569519
1345987250904068096,cciv2,46,0.056692731444794274,0,0,0.06307169795036316
1546816084149501953,cciv2,46,0.012733995732094086,0,0,0.05704313516616821
1457806433853005827,cciv2,46,0.018741354430614178,0,0,0.14702600240707397
1402937907342544899,cciv2,46,0.05294009309361732,0,0,0.058301858603954315
1603080434526859264,cciv2,46,0.06810402222190967,0,0,0.42850038409233093
1109748138515054592,cciv2,46,0.07365162970843069,1,1,0.9327219128608704
1488409288750284801,cciv2,46,0.04539906387018362,0,0,0.055398307740688324
1532553712199245827,cciv2,46,0.032684944270215725,0,0,0.08129902929067612
1491463980329570304,cciv2,46,0.08271216426314298,0,0,0.06675709784030914
1611222836924010498,cciv2,46,0.03142349090691455,0,0,0.08263670653104782
1537808851155795975,cciv2,46,0.02410301561154666,0,0,0.0700836330652237
1630179384375263232,cciv2,46,0.0037185800413549438,0,0,0.06973642855882645
1393745779857272832,cciv2,46,0.08835723466874014,1,1,0.876663327217102
1509126359607660551,cciv2,46,0.09305008627028348,0,0,0.06040223687887192
1126878156294586368,cciv2,46,0.0016742910896206463,0,0,0.06406667828559875
1225297729506594818,cciv2,46,0.1849326544503517,0,0,0.3058825135231018
1394107831834476547,cciv2,46,0.05491419200392503,0,0,0.09418077021837234
1260269776150159360,cciv2,46,0.04073055344979052,0,0,0.06866012513637543
1488747638602153986,cciv2,46,0.036024826266579046,0,0,0.06419958174228668
1270348242543423488,cciv2,46,0.029811553563013612,0,0,0.0695241168141365
1244176666802479104,cciv2,46,0.023758529046174537,0,0,0.058621056377887726
1539951759405109249,cciv2,46,0.007605191282898427,0,0,0.08092823624610901
1395747592307417092,cciv2,46,0.024420852323511016,0,0,0.06557586789131165
1508152963587579909,cciv2,46,0.05941661200020064,0,0,0.05847670137882233
1224025761092448257,cciv2,46,0.17898874824196773,0,0,0.11879659444093704
1263867135194996737,cciv2,46,0.03149268048006649,0,0,0.06584789603948593
1577071902572818434,cciv2,46,0.14274878949589279,0,0,0.06230593100190163
1508857749089787912,cciv2,46,0.08598407343977744,0,0,0.057885654270648956
1224373966363512833,cciv2,46,0.07467726148788666,0,0,0.06399516761302948
1103282085832343555,cciv2,46,0.16607473784985755,0,0,0.0755850225687027
1109170436078817282,cciv2,46,0.14856737838985581,0,0,0.06518745422363281
1098057857482641408,cciv2,46,0.41004834211866403,1,1,0.9305752515792847
1261011012100198404,cciv2,46,0.0,1,0,0.34689173102378845
1237111189722640385,cciv2,46,0.07962370151129762,0,0,0.056845493614673615
1115609269838024704,cciv2,46,0.2016000547919141,0,0,0.08797653019428253
1293886666080260097,cciv2,46,0.029343065923021293,0,0,0.058677803725004196
1395833782863814657,cciv2,46,0.0,0,0,0.060849629342556
1247909286568701958,cciv2,46,0.10501732239659642,0,0,0.061073362827301025
1352044283587489792,cciv2,46,0.008223179599886289,0,0,0.07337359338998795
1258110002906136578,cciv2,46,0.08963589579141014,0,0,0.07028937339782715
1461202741666140161,cciv2,46,0.1249905687995915,0,0,0.06934896111488342
1258017440362979332,cciv2,46,0.08767505169157493,0,0,0.06404867768287659
1393327980387131398,cciv2,46,0.08557632793414549,0,0,0.07019484043121338
1648322447089840140,cciv2,46,0.08792262826166572,0,1,0.8042526841163635
1356256969359822851,cciv2,46,0.03020406258199766,0,0,0.07436035573482513
1199437211772575744,cciv2,46,0.010245491792334138,0,0,0.07061798870563507
1345112406326915074,cciv2,46,0.006525318028713761,0,0,0.06580884009599686
1345737420101324806,cciv2,46,0.019060477496828192,0,0,0.061427175998687744
1392990438546710533,cciv2,46,0.06153621485835762,0,0,0.45847102999687195
1451592600918663172,cciv2,46,0.0642423754111726,0,0,0.05772995203733444
1547841356113948674,cciv2,46,0.0,0,0,0.06821967661380768
1313636764506968064,cciv2,46,0.008832548808975547,0,0,0.0585675947368145
1354461395862040576,cciv2,46,0.004385800025562059,0,0,0.058422334492206573
1255336798319972356,cciv2,46,0.025556022612786836,0,0,0.07058694958686829
1346224388128051200,cciv2,46,0.020948759406972228,0,0,0.07847440242767334
1193142802965782528,cciv2,46,0.21857634806021997,1,1,0.9316132664680481
1392146737423290368,cciv2,46,0.048707016558426276,0,0,0.06966248154640198
1226462657177210880,cciv2,46,0.2910607887494965,1,1,0.9176958203315735
1345755511002689545,cciv2,46,0.10185120909875049,1,1,0.9279614090919495
1593588138030804992,cciv2,46,0.11671510513993154,0,0,0.11332584172487259
1641175481511714816,cciv2,46,0.03991363856156959,0,0,0.09519106894731522
1565180170016735233,cciv2,46,0.0,0,0,0.1146511361002922
1577125319710248960,cciv2,46,0.041785168965437616,0,0,0.05958558991551399
1548349221429866498,cciv2,46,0.012772653037995681,0,0,0.06513416022062302
1298217767297003521,cciv2,46,0.014344095760717802,0,0,0.06009262055158615
1124008705845026823,cciv2,46,0.04049038150813559,0,0,0.057809945195913315
1246121373472378880,cciv2,46,0.07454976275426273,1,1,0.6270498037338257
1345778047421562880,cciv2,46,0.05411871549047574,1,1,0.9274687767028809
1444988795108139008,cciv2,46,0.02629065702416011,1,0,0.1944202035665512
1275278623860305922,cciv2,46,0.06386394725827757,0,0,0.07611768692731857
1223263760950775808,cciv2,46,0.025436826256104564,0,0,0.06890448927879333
1466446193337196552,cciv2,46,0.10379323993304458,0,0,0.06750252097845078
1512367141198213123,cciv2,46,0.0022509596891439926,0,0,0.057082176208496094
1451346708579897345,cciv2,46,0.11869063855321652,0,0,0.05959288775920868
1359732117211668481,cciv2,46,0.05824673964144107,0,0,0.24166376888751984
1204634292044697600,cciv2,46,0.0268762338208091,0,0,0.06353388726711273
1242197959413989377,cciv2,46,0.11349814418651093,0,0,0.09097602963447571
1345415514424750083,cciv2,46,0.005255249767519066,0,0,0.07164274156093597
1628172722969751552,cciv2,46,0.20040699138224344,0,0,0.4335145950317383
1123014488888893440,cciv2,46,0.008181723849812205,0,0,0.07767332345247269
1345690021563654144,cciv2,46,0.05460803259945884,0,0,0.09663337469100952
1504459560207147011,cciv2,46,0.08526391377197096,0,0,0.15957042574882507
1507052730803802122,cciv2,46,0.0628515164190547,0,0,0.11279416084289551
1270803144147075075,cciv2,46,0.09319948123045693,1,1,0.8894868493080139
1274310552161079297,cciv2,46,0.01788405342285886,0,0,0.06334567815065384
1564334956100423680,cciv2,46,0.008791756409820816,0,0,0.08542408049106598
1388425054665510912,cciv2,46,0.08771022620300765,0,0,0.09055958688259125
1585359766754586624,cciv2,46,0.08322735784703365,1,1,0.9229962229728699
1463617131946205187,cciv2,46,0.11942543885610034,1,0,0.08649226278066635
1222296463822049281,cciv2,46,0.12257199921156807,0,0,0.06987855583429337
1218986472197566464,cciv2,46,0.03387351838053702,0,0,0.07570028305053711
1594755480441733131,cciv2,46,0.7123470116994252,1,1,0.7269361615180969
1508215661482463238,cciv2,46,0.016720878588694612,0,0,0.09454622119665146
1216725210507902979,cciv2,46,0.020049198571335664,0,0,0.0543619729578495
1192249138957582338,cciv2,46,0.03550877830663665,0,0,0.05427658557891846
1452130397932998657,cciv2,46,0.03478837875212871,0,0,0.06796643882989883
1117368474597318661,cciv2,46,0.033296582417086905,0,0,0.06693994253873825
1491416161812361216,cciv2,46,0.11611463646012879,0,0,0.22441577911376953
1307141355915927553,cciv2,46,0.08498869815356026,1,0,0.12573997676372528
1519509018271789056,cciv2,46,0.0,0,0,0.12084934860467911
1482268883465777157,cciv2,46,0.035831060563834616,0,0,0.07102443277835846
1291416524264222721,cciv2,46,0.017898273190697665,0,0,0.06853615492582321
1530459713028390913,cciv2,46,0.07455436802455587,0,0,0.06146429851651192
1606670420719067139,cciv2,46,0.10508643415749812,1,0,0.0589657761156559
1514890228493963265,cciv2,46,0.0,0,0,0.09113809466362
1499672184414998536,cciv2,46,0.024578500162520174,0,0,0.06828507781028748
1347316666028478466,cciv2,46,0.13073394391633344,0,0,0.06564381718635559
1648058784890372097,cciv2,46,0.07664214333360955,0,0,0.06543910503387451
1227781168109506560,cciv2,46,0.08899943865856402,0,0,0.06789656728506088
1379807592143290370,cciv2,46,0.022641143999630013,0,0,0.05662078410387039
1487026637099126784,cciv2,46,0.018629807609989453,0,0,0.06182993948459625
1355165540453642240,cciv2,46,0.031927573337339935,0,0,0.06434714794158936
1298413749121024004,cciv2,46,0.11000128264665551,0,0,0.06947891414165497
1575263521750847491,cciv2,46,0.0,0,0,0.07360703498125076
1233438028846125058,cciv2,46,0.07616582110278719,0,0,0.07415531575679779
1628082486772215841,cciv2,46,0.03184258968858734,0,0,0.07445555925369263
1399046300872675328,cciv2,46,0.044429946635903654,0,0,0.07006464898586273
1259954791591133185,cciv2,46,0.007908647213957292,1,0,0.06609871238470078
1586732526223040512,cciv2,46,0.05213044592697173,0,0,0.07333899289369583
1445380143384514561,cciv2,46,0.030065158786238926,0,0,0.06854096055030823
1498475514394288129,cciv2,46,0.01915970669638556,0,0,0.054357949644327164
1190205141380583424,cciv2,46,0.22098528770179757,1,1,0.93519526720047
1377716013916172292,cciv2,46,0.0032274532402342617,0,0,0.05516086891293526
1355641493956874241,cciv2,46,0.06600142591547523,0,0,0.0660933256149292
1393667052968333318,cciv2,46,0.08536384351420159,0,1,0.6862432360649109
1587412786375557120,cciv2,46,0.09149166679769784,1,1,0.8698845505714417
1300489088198496258,cciv2,46,0.022334531919847776,0,0,0.06349441409111023
1637493415016296449,cciv2,46,0.04657175460222826,0,0,0.0674978718161583
1380751228171354112,cciv2,46,0.006364021842780911,0,0,0.0579167865216732
1120860417645895680,cciv2,46,0.18138130004730055,1,1,0.8989258408546448
1319668055367208961,cciv2,46,0.015460169688413558,0,0,0.05680733174085617
1392520237539549188,cciv2,46,0.0621436247043417,0,0,0.05551445484161377
1397398267806236676,cciv2,46,0.03954660667012298,0,0,0.06725550442934036
1407216852875452443,cciv2,46,0.07246772111458978,0,0,0.060561057180166245
1393616932696432640,cciv2,46,0.07072294819848542,0,0,0.06266496330499649
1445042996408246275,cciv2,46,0.007130884839854902,1,1,0.9156766533851624
1592051401177591808,cciv2,46,0.007553832927059324,1,0,0.06621958315372467
1297284021282537472,cciv2,46,0.03361245610967154,0,0,0.07422130554914474
1639011015076478977,cciv2,46,0.021635622735297254,0,0,0.24313880503177643
1405155653988098056,cciv2,46,0.04607409033387478,0,0,0.06163901835680008
1298280815273672705,cciv2,46,0.02436225925606965,0,0,0.0763394683599472
1600473720186773505,cciv2,46,0.20234739986116307,1,0,0.42728346586227417
1469703539081449472,cciv2,46,0.013199123352746612,0,0,0.06357944011688232
1268558839214899201,cciv2,46,0.030973039963039392,0,0,0.0890621691942215
1345451046475354112,cciv2,46,0.15341503375633922,1,1,0.9001049399375916
1270982396121214978,cciv2,46,0.06305622357304558,1,0,0.08465113490819931
1411961344962686978,cciv2,46,0.002164033701310843,0,0,0.06579424440860748
1276793702472716289,cciv2,46,0.0516171384917884,0,0,0.062170203775167465
1556353135844679680,cciv2,46,0.23562848413673618,0,1,0.857260525226593
1293954705257684992,cciv2,46,0.1445765045381512,0,0,0.09208603203296661
1171163784762839042,cciv2,46,0.0054310490549466925,0,0,0.05896630138158798
1122994928299036677,cciv2,46,0.19785172063326054,1,1,0.9307287335395813
1298402312868724736,cciv2,46,0.029977284821628872,0,0,0.07654505223035812
1286786961542455298,cciv2,46,0.023935722323176697,0,0,0.06826622784137726
1396689194106294278,cciv2,46,0.08929963513213515,0,0,0.06809190660715103
1563287160908042241,cciv2,46,0.04167761097417805,0,0,0.30907362699508667
1541730204648935425,cciv2,46,0.16800493489320104,1,1,0.9275290369987488
1268895623278850050,cciv2,46,0.08170565275548765,0,0,0.07412128150463104
1451370158367264777,cciv2,46,0.13907579197558134,0,1,0.7778663635253906
1491958977667682308,cciv2,46,0.1172756663882228,0,0,0.07429523020982742
1396966089708425218,cciv2,46,0.06579982681696099,0,0,0.05345557630062103
1442978128394014722,cciv2,46,0.04851641328379854,0,0,0.06784047186374664
1458514255716786182,cciv2,46,0.06232961672594081,0,0,0.06996768712997437
1321845326555176960,cciv2,46,0.00915440660123128,0,0,0.07668653875589371
1633559221227642883,cciv2,46,0.06820441212094605,0,0,0.09082955121994019
1586647573368037376,cciv2,46,0.040786445357639714,1,1,0.9236169457435608
1241856213811412992,cciv2,46,0.006785736404929734,0,0,0.05919056013226509
1647374538324189184,cciv2,46,0.0364256800328026,0,1,0.8304862380027771
1345235597749854208,cciv2,46,0.04575123268483591,1,1,0.9293919205665588
1239012712673411078,cciv2,46,0.0,0,0,0.10137257725000381
1582437173277601792,cciv2,46,0.18125010695986354,0,0,0.07327959686517715
1120591069526228997,cciv2,46,0.09120942844425635,0,0,0.05812697485089302
1283422598613868546,cciv2,46,0.001331867902283052,0,0,0.06302152574062347
1196747794264051713,cciv2,46,0.04568859209031746,0,0,0.06389309465885162
1300022096064520193,cciv2,46,0.04669608435703663,1,0,0.0835692286491394
1347894076318879744,cciv2,46,0.01571821548054869,0,0,0.09904742240905762
1343348218743164928,cciv2,46,0.0185412741717667,0,0,0.05995715409517288
1288266046248562689,cciv2,46,0.13477116029525635,0,0,0.06902366876602173
1394273212100456448,cciv2,46,0.09339481875635403,1,1,0.9232655763626099
1345212454469566466,cciv2,46,0.1349358066288072,0,0,0.1557157337665558
1316806707725709314,cciv2,46,0.003205513661658131,0,0,0.08448482304811478
1274382276730802176,cciv2,46,0.03945837777594997,0,0,0.11467228084802628
1630353342328107008,cciv2,46,0.027379131431996627,0,0,0.06377777457237244
1518388184870178816,cciv2,46,0.00849740356475254,0,0,0.060440704226493835
1597318794422411265,cciv2,46,0.037849995218832116,0,0,0.06606930494308472
1297728264358813698,cciv2,46,0.01651017103362302,0,0,0.05867660418152809
1092607702524743680,cciv2,46,0.04589571884803969,0,0,0.06355923414230347
1558159706383912964,cciv2,46,0.18547419366807477,0,0,0.05721058323979378
1574261143576535040,cciv2,46,0.07805767173223721,1,1,0.9245137572288513
1401102417559580678,cciv2,46,0.0322523989945347,0,0,0.05905507504940033
1308105045452390403,cciv2,46,0.029244820977978675,0,0,0.09043704718351364
1508194787001831431,cciv2,46,0.02309954536003333,0,0,0.06912805885076523
1232601234143678464,cciv2,46,0.1377469409057656,0,0,0.32070207595825195
1283393408778870785,cciv2,46,0.017580935898427456,0,0,0.05747808516025543
1515204878397849601,cciv2,46,0.019767186083051242,0,0,0.057818569242954254
1542274011576602626,cciv2,46,0.03194131250389265,0,0,0.35947975516319275
1293974461662793728,cciv2,46,0.05588829373435915,0,0,0.09413204342126846
1211490408754270210,cciv2,46,0.014864204219009771,0,0,0.06121758371591568
1097212292893196289,cciv2,46,0.4659280679540073,1,1,0.9342663884162903
1581970735957872640,cciv2,46,0.3660780680921156,0,0,0.06913158297538757
1225984535046840320,cciv2,46,0.01999454059808272,1,1,0.8822748064994812
1604186809625415680,cciv2,46,0.04869691499162163,0,0,0.06331194192171097
1163972893765775365,cciv2,46,0.08145223120080425,0,0,0.06246253103017807
1341775550189350912,cciv2,46,0.045221875014750924,0,0,0.07937450706958771
1286748877563891713,cciv2,46,0.07478173550597322,0,0,0.0759391337633133
1460712630553923584,cciv2,46,0.06444571984375898,0,0,0.05906033143401146
1477825713206177792,cciv2,46,0.02071365040921263,0,0,0.06947119534015656
1284434882140176389,cciv2,46,0.13974700727662875,1,1,0.8446546792984009
1255205589396979724,cciv2,46,0.04204866379432151,0,0,0.05799035355448723
1449353935626588163,cciv2,46,0.0198084205833754,0,0,0.06217683479189873
1287098479496634370,cciv2,46,0.01031049980694372,0,0,0.06308853626251221
1241902809592803328,cciv2,46,0.35348497737839796,1,1,0.9313117265701294
1235962772770283522,cciv2,46,0.09046370720416644,0,0,0.05667080730199814
1448053433374740482,cciv2,46,0.02116137711093326,0,0,0.058143436908721924
1282333713267859458,cciv2,46,0.08928764581152138,1,1,0.824898898601532
1325795907514863622,cciv2,46,0.029789523255351686,0,0,0.052278924733400345
1417228816808820741,cciv2,46,0.006855783110051695,0,0,0.05991531163454056
1611744750368956416,cciv2,46,0.010440942615959157,0,0,0.06625758111476898
1521292300260888578,cciv2,46,0.037500809087998,0,0,0.0661805048584938
1203555334805164033,cciv2,46,0.4306153506301442,1,1,0.9313028454780579
1580245639979749377,cciv2,46,0.042311494131301926,0,0,0.0856403037905693
1463578662922604548,cciv2,46,0.13488417508302805,0,0,0.07421737909317017
1449684061912510466,cciv2,46,0.00505119613363816,0,0,0.056510280817747116
1152034933176590336,cciv2,46,0.41527826453540717,1,1,0.9320988059043884
1584558203626434560,cciv2,46,0.11827652206998708,0,0,0.06823057681322098
1553717576458534912,cciv2,46,0.07602486548650292,0,0,0.06353507936000824
1255567029551144964,cciv2,46,0.05027277293625535,0,0,0.07035920768976212
1545151228413415425,cciv2,46,0.28220751731193444,1,1,0.9332146048545837
1468967696523878410,cciv2,46,0.011775443633156435,0,0,0.06633180379867554
1489845616750444545,cciv2,46,0.022187236835474345,0,0,0.06165206804871559
1393522778440093700,cciv2,46,0.001974073575533324,0,0,0.05726771056652069
1345567610780397570,cciv2,46,0.01849985494888929,0,0,0.058353621512651443
1547669888851795979,cciv2,46,0.48551272506928456,0,1,0.8475534915924072
1513201920797810690,cciv2,46,0.13832617838080202,0,0,0.08450667560100555
1284847378499944449,cciv2,46,0.2862714501215138,0,0,0.0694374218583107
1516924289143951360,cciv2,46,0.04742306688971847,0,0,0.07158821076154709
1449714900805242883,cciv2,46,0.03641591684133007,0,0,0.09373599290847778
1258707209304891392,cciv2,46,0.0009173317049681688,0,0,0.06724877655506134
1511107589932830723,cciv2,46,0.06517560851591543,0,0,0.09400603920221329
1219921409415270400,cciv2,46,0.010123838863573308,0,0,0.05859990417957306
1542857597589528577,cciv2,46,0.0,1,1,0.9234179854393005
1620508837328588803,cciv2,46,0.06239509809715222,1,0,0.10391274839639664
1144672451592413185,cciv2,46,0.1558141958517378,1,1,0.9330690503120422
1198999631323115520,cciv2,46,0.09997557414124689,0,0,0.06146670877933502
1365488105378230278,cciv2,46,0.08500607593567039,0,0,0.057807158678770065
1637857580776312834,cciv2,46,0.04197350865055329,1,0,0.09387844055891037
1539994279455719424,cciv2,46,0.10461959124565495,0,1,0.7506968975067139
1551584334104215552,cciv2,46,0.027554433578363582,0,0,0.06505704671144485
1283750313418055681,cciv2,46,0.004511716578319958,0,0,0.06454699486494064
1392197387427274755,cciv2,46,0.08199490759953436,0,0,0.08348818868398666
1233959222305607680,cciv2,46,0.1447632283321905,1,1,0.9134042859077454
1625906106156429330,cciv2,46,0.02353298401932974,1,0,0.07735206186771393
1619534124024487937,cciv2,46,0.028763905945087525,0,0,0.05828631669282913
1509027883716526080,cciv2,46,0.0031979353366823945,0,0,0.0917152613401413
1293924575890345985,cciv2,46,0.00022742358866433788,0,0,0.057143986225128174
1646011668751699972,cciv2,46,0.13906091923152136,0,1,0.6351720690727234
1506007293728591873,cciv2,46,0.12621316677538186,0,0,0.08079409599304199
1643707401512550400,cciv2,46,0.051658831105441456,0,1,0.8437486290931702
1210275610813054976,cciv2,46,0.030642995744794132,0,0,0.06116088479757309
1635345125575626752,cciv2,46,0.018128339838693535,0,0,0.06458666175603867
1381927979090075651,cciv2,46,0.01171824094319567,0,0,0.06542150676250458
1345012434608795650,cciv2,46,0.0025214025388304124,0,0,0.3187592625617981
1286035333755305984,cciv2,46,0.026109710490669003,0,0,0.07610062509775162
1554196257270284294,cciv2,46,0.05541676109176089,0,0,0.0594257228076458
1090985813398061056,cciv2,46,0.3195373213281609,1,1,0.9180484414100647
1212830436012908544,cciv2,46,0.03209542481321583,0,0,0.14934714138507843
1539054160896827392,cciv2,46,0.009005949437986478,0,0,0.0699380412697792
1270774783958016005,cciv2,46,0.09017339605029998,0,0,0.06634937226772308
1205464611157413888,cciv2,46,0.18565615953121925,1,1,0.9118549823760986
1470443338213957637,cciv2,46,0.012141727746463573,0,0,0.07260629534721375
1646682021396115456,cciv2,46,0.07113323864774611,0,0,0.058911871165037155
1103688981038985217,cciv2,46,0.007776740674472486,0,0,0.05492313206195831
1396961028102053893,cciv2,46,0.026784293544399783,1,0,0.0832391232252121
1103013290916175874,cciv2,46,0.018391665507841888,0,0,0.05915916711091995
1284764621560315904,cciv2,46,0.0005410403387725965,0,0,0.05872297286987305
1281292234013446145,cciv2,46,0.02311046318846107,0,0,0.06141548231244087
1636400650786426883,cciv2,46,0.019108430535262587,0,0,0.14640678465366364
1219628821881802753,cciv2,46,0.023163394951026175,0,0,0.077601857483387
1585465243727056896,cciv2,46,0.0,0,0,0.09906553477048874
1517548575332265984,cciv2,46,0.017298122378619114,0,0,0.05572007596492767
1223652621153722372,cciv2,46,0.022890792384231303,0,0,0.06124643236398697
1106562886778998785,cciv2,46,0.0,1,1,0.9033948183059692
1518553007582892032,cciv2,46,0.009263540982646697,0,0,0.06124367192387581
1397954044455391233,cciv2,46,0.06252979709068054,0,0,0.15538360178470612
1252073855046352897,cciv2,46,0.020232272099262535,0,0,0.06553082913160324
1515229140768546819,cciv2,46,0.03797131115713172,1,0,0.235899418592453
1542539148841607169,cciv2,46,0.06457277736136097,0,1,0.7749086022377014
1427586547621236739,cciv2,46,0.034108766760189535,0,0,0.06226051598787308
1177946201179578368,cciv2,46,0.5696648224059508,0,0,0.43567565083503723
1253687689410416641,cciv2,46,0.07930070536641111,0,0,0.059423185884952545
1222396158653259777,cciv2,46,0.028725856627352782,0,0,0.055698953568935394
1217246308743962624,cciv2,46,0.09466695861721641,0,0,0.07234826683998108
1382668135690428419,cciv2,46,0.07962060428949572,0,0,0.0749216228723526
1650582626758180865,cciv2,46,0.0,0,0,0.07812399417161942
1252009084078997505,cciv2,46,0.06874338056541081,1,0,0.07569514960050583
1248241876005724161,cciv2,46,0.009966343844406124,0,0,0.05998653918504715
1543360155651391500,cciv2,46,0.01594585780167619,0,1,0.9162328243255615
1318980851808481281,cciv2,46,0.021912653483591955,0,0,0.06429523229598999
1397587532574040069,cciv2,46,0.014074483237927378,0,0,0.06801559776067734
1466454112279662604,cciv2,46,0.021485672108076018,0,0,0.05348918214440346
1526762269064974346,cciv2,46,0.07079685362622895,1,1,0.6009392142295837
1566132180467814400,cciv2,46,0.01429588619473939,0,0,0.057335734367370605
1644717646246473736,cciv2,46,0.027754173661504483,0,0,0.06094477325677872
1573081978949505024,cciv2,46,0.05602345307739226,1,1,0.7414963841438293
1544818240484155392,cciv2,46,0.007634531375562349,0,0,0.06205592676997185
1121874377631465474,cciv2,46,0.04702733741301854,0,0,0.05473439022898674
1291623819572989955,cciv2,46,0.14167260356045033,1,0,0.11484365165233612
1580600904746962945,cciv2,46,0.07245929260371979,1,1,0.9268138408660889
1428807603031789569,cciv2,46,0.03962613227176681,0,0,0.3128769099712372
1109061649242226688,cciv2,46,0.01092475908379328,0,0,0.0754108801484108
1392756158914600960,cciv2,46,0.011499171238850945,0,0,0.060878410935401917
1133067761184378885,cciv2,46,0.20705352584172684,1,1,0.9387012720108032
1468658508014911492,cciv2,46,0.06851554413493165,0,0,0.07196405529975891
1579549222038560768,cciv2,46,0.06251170616643005,0,0,0.05697027966380119
1644465858670993409,cciv2,46,0.0008907704724383541,1,0,0.09323305636644363
1506076192130191360,cciv2,46,0.06944273560668096,0,0,0.06063013896346092
1159696677130948608,cciv2,46,0.03016932731262389,0,0,0.06645573675632477
1633114503305936899,cciv2,46,0.027177778833523698,0,1,0.8333622217178345
1128058851188670470,cciv2,46,0.10337956868619186,0,0,0.16391968727111816
1296858111521648640,cciv2,46,0.02988091311104596,0,1,0.8498702049255371
1187403288007888898,cciv2,46,0.0,0,0,0.06099880486726761
